geoid10,population,hospital,library,school,supermarket
245102604022001,123,6757.1,3525.1,238.6,979.0
245102604022002,54,6577.9,3345.9,209.2,799.8
245102604022003,183,6326.6,3094.7,255.5,1076.4
245102604022006,308,6113.1,2881.1,567.9,1388.8
245102604022007,18,6146.6,2914.7,515.1,1336.0
245102604022009,84,5920.3,2688.4,682.1,1251.6
245102604022010,107,5628.0,2396.1,756.0,1325.5
245102604022011,2,5603.5,2371.6,731.5,1301.0
245102604022018,102,6174.5,2942.5,657.5,1466.2
245102604022021,12,6472.6,3240.7,752.1,1573.0
245102604031000,307,6622.6,4188.1,1702.8,1328.0
245102604031001,16,6580.5,4146.0,1660.7,1286.0
245102604031003,22,6675.9,3873.5,1388.2,1294.2
245102604031004,31,6734.0,4025.7,1540.4,1393.2
245102604031005,48,6901.7,4118.2,1632.9,1439.7
245102604031006,140,6832.8,4124.5,1639.1,1294.4
245102604031007,78,6972.9,4240.5,1755.2,1416.1
245102604031009,54,7088.2,4162.5,1677.1,1536.6
245102604031010,82,6825.5,4030.0,1544.7,1450.7
245102604031011,75,6786.4,3990.9,1505.6,1411.6
245102604031012,26,6796.8,3802.9,1317.6,1223.6
245102604031013,88,6928.3,4058.7,1573.4,1479.4
245102604031014,59,6851.7,4056.2,1570.9,1476.9
245102604031016,46,7122.4,4196.6,1711.3,1576.3
245102604031017,26,7022.6,4028.8,1543.5,1449.5
245102604031019,101,7145.8,4220.1,1734.7,1640.7
245102604031020,83,7169.0,4175.1,1689.8,1595.8
245102604031021,92,6947.2,3987.2,1501.9,1407.9
245102604031023,18,7275.9,4350.1,1864.8,1728.8
245102604031024,5,7217.6,4291.8,1806.5,1712.5
245102604031025,21,7272.6,4346.8,1861.5,1606.8
245102604031026,64,7172.7,4246.9,1761.6,1667.6
245102604031027,23,7224.0,4298.2,1812.9,1701.2
245102604031028,31,7276.7,4350.9,1865.6,1708.4
245102604032001,5,11320.0,8688.5,6037.3,4059.0
245102604032004,23,11195.7,8564.3,5913.0,3934.7
245102604032024,8,7261.7,4029.8,1431.7,2252.6
245102604032035,3,7257.8,4025.8,1427.8,2248.7
245102604041001,1,10424.4,7793.0,5141.7,3163.4
245102604041005,7,10674.1,8042.6,5391.4,3413.1
245102604041025,4,4702.7,2945.0,863.9,2757.6
245102604041027,2,4734.2,2976.6,895.5,2789.2
245102604042001,2,4642.2,2884.5,803.4,2697.1
245102604042016,20,2841.3,2246.7,1654.7,1803.6
245102604042017,13,2799.7,1960.7,1310.5,1762.0
245102604042019,7,3019.6,2145.1,1532.9,1702.0
245102604042033,51,2970.8,2096.3,1484.1,1653.2
245102604042034,18,2844.8,2005.8,1355.6,1690.0
245102604042035,42,2779.2,1904.7,1446.0,1461.6
245102604042036,19,2698.3,1985.6,1361.2,1542.5
245102604042037,9,2613.2,1928.5,1278.3,1575.5
245102604042050,10,2439.0,1661.4,1529.0,1218.3
245102604042051,10,2916.4,2041.9,1429.7,1598.8
245102604042062,82,1888.2,1617.1,1200.4,1261.3
245102604042065,43,1770.9,1499.9,1083.2,1198.4
245102604042066,58,1759.2,1488.1,1071.5,1186.7
245102604042069,50,1494.8,1450.2,1033.5,1148.8
245102604042070,146,1632.2,1361.2,944.5,1059.7
245102604043000,1,2406.4,1383.2,1250.8,940.1
245102604043002,73,2159.5,1144.3,1306.7,701.2
245102604043003,60,1978.6,851.8,1014.2,408.7
245102604043005,2,2520.9,1133.9,1296.2,690.8
245102604043006,15,2317.9,1229.1,1162.3,785.9
245102604043007,60,2468.6,1124.8,934.9,859.2
245102604043014,99,2373.8,914.6,1015.4,471.5
245102604043015,97,2224.3,752.7,846.2,322.0
245102604043016,59,2206.2,747.0,909.3,303.8
245102604043017,180,2403.6,793.7,673.0,423.4
245102604043018,175,2335.3,725.3,742.1,355.1
245102604043019,113,2459.0,855.2,864.3,485.0
245102604043020,108,2445.5,856.5,939.6,486.2
245102604043021,160,2297.5,892.7,547.5,546.6
245102604043022,200,2350.4,863.8,603.3,493.5
245102605011001,65,1550.3,2221.0,1004.8,905.7
245102605011002,61,1223.0,1893.7,997.5,1064.6
245102605011003,48,2060.5,2731.2,1073.5,357.6
245102605011005,63,1796.5,2467.3,892.4,657.3
245102605011007,47,1869.5,2540.2,884.7,568.8
245102605011008,46,2023.6,2694.3,1036.6,400.2
245102605011009,97,1607.7,2278.4,987.8,844.1
245102605011010,98,1507.2,2177.9,1043.3,945.3
245102605011012,47,1944.5,2615.2,959.4,482.8
245102605011013,77,1179.4,1850.1,1040.4,1103.4
245102605011015,55,688.2,2061.6,1611.7,1712.8
245102605011016,73,1833.0,2503.8,848.4,613.0
245102605011017,81,1688.6,2359.3,945.9,762.5
245102605011018,46,2102.2,2772.9,1115.2,315.6
245102605011019,89,1647.3,2318.0,947.6,803.9
245102605011020,36,1983.5,2654.2,997.4,441.2
245102605011021,49,1905.5,2576.2,921.7,523.6
245102605011022,97,1731.9,2402.7,956.0,720.3
245102605011023,91,1773.9,2444.7,913.7,678.6
245102605011024,48,1416.2,2086.9,1030.6,932.6
245102605011041,1,960.4,1582.4,1600.4,1750.8
245102605011046,74,1713.2,2383.9,726.5,571.5
245102605011047,109,1755.0,2425.7,768.7,530.4
245102605011048,35,1793.2,2463.9,806.8,427.3
245102605011049,30,1861.9,2532.6,875.5,414.0
245102605011050,38,1901.5,2572.2,915.1,373.9
245102605011051,36,1941.6,2612.3,955.2,331.3
245102605011052,52,1982.6,2653.3,996.2,290.8
245102605011053,13,1927.1,2597.9,940.8,235.3
245102605011055,75,1675.0,2345.8,687.7,610.4
245102605011056,51,1661.3,2332.0,754.8,623.3
245102605011057,65,1621.4,2292.2,795.0,663.8
245102605011058,103,1550.5,2221.2,804.6,733.5
245102605011059,84,1466.7,2137.5,800.5,819.3
245102605011060,53,1426.3,2097.1,800.2,859.5
245102605011061,38,1416.8,2087.5,866.8,870.6
245102605011062,52,1375.6,2046.4,905.2,910.2
245102605011063,56,1334.3,2005.1,945.3,952.3
245102605011064,53,1295.2,1965.9,985.3,991.8
245102605011065,2,1278.2,1948.9,889.2,984.1
245102605011066,33,1359.4,2030.2,809.4,902.7
245102605012000,72,1414.7,1714.9,1541.8,1665.6
245102605012001,94,1247.7,1447.1,1441.6,1565.4
245102605012002,108,1498.5,1796.9,1625.6,1749.4
245102605012003,93,1503.8,1757.5,1630.9,1754.7
245102605012004,12,1725.7,1636.9,1654.9,1641.5
245102605012005,118,1519.5,1715.2,1670.4,1794.2
245102605012006,29,1635.6,1683.9,1701.9,1688.5
245102605012007,49,1340.0,1583.9,1467.1,1590.9
245102605012009,32,1730.3,1570.0,1588.0,1574.6
245102605012010,41,1617.7,1458.6,1476.6,1576.4
245102605012011,32,1505.9,1350.5,1368.5,1518.9
245102605012012,60,1392.6,1307.5,1325.4,1475.8
245102605012013,116,1319.7,1304.0,1322.0,1472.3
245102605012014,97,1247.5,1374.6,1392.6,1543.0
245102605012016,1,1448.8,1181.4,1199.4,1349.8
245102605012017,45,1493.5,1145.5,1163.5,1313.9
245102605012018,81,1713.3,1365.8,1383.8,1534.1
245102605012019,45,1560.2,1296.2,1314.2,1464.6
245102605012023,33,1744.4,1470.6,1488.6,1474.0
245102605012024,63,1827.1,1476.2,1494.2,1367.0
245102605012025,17,1785.9,1518.0,1536.0,1409.6
245102605012029,49,1468.5,1387.0,1405.0,1555.4
245102605012030,55,1435.3,1421.6,1439.6,1589.9
245102605012031,49,1397.7,1457.4,1475.4,1625.8
245102605012032,65,1364.2,1492.0,1510.0,1660.3
245102605012033,38,1328.5,1528.0,1521.8,1645.6
245102605013001,13,2046.4,3757.5,2099.6,1083.4
245102605013016,35,2614.7,3283.1,741.5,778.1
245102605013018,11,2845.5,3641.7,1378.7,1049.3
245102605013019,130,2788.9,3585.1,1322.1,992.7
245102605013021,65,2598.8,3269.5,1006.5,755.6
245102605013022,109,2646.5,3317.3,1054.2,803.4
245102605013023,130,2731.2,3401.9,1138.8,888.0
245102605013024,138,2767.4,3485.9,1222.9,971.2
245102605013027,45,2588.0,3249.8,198.5,1187.7
245102605013028,63,2609.9,3271.6,409.0,1209.5
245102605013031,49,2200.7,2862.4,585.8,800.3
245102605013038,1,1595.3,2257.0,558.4,929.0
245102605013046,2,2071.9,2733.6,726.5,789.0
245102605013051,8,1302.2,1959.8,967.3,1091.1
245102605013053,88,2362.1,3023.9,537.4,999.1
245102605013054,14,2563.4,3225.2,341.3,1163.1
245102605013056,22,2278.4,2937.1,437.3,1062.3
245102605013057,10,2058.1,2716.8,317.0,1172.8
245102605013069,7,2855.0,2598.5,793.7,1969.7
245102605013075,69,2312.0,2970.7,400.7,1095.9
245102605013076,5,2553.9,3224.7,961.6,710.8
245102606041000,41,2193.2,2764.3,131.9,1308.0
245102606041001,1,2526.7,2856.5,465.4,1641.5
245102606041002,33,2321.9,2980.5,260.5,1436.6
245102606041003,45,2321.5,2980.2,260.2,1436.3
245102606041005,37,2195.1,2762.4,133.8,1309.9
245102606041007,39,2323.8,2982.4,262.4,1438.5
245102606041008,190,2614.3,2737.9,553.0,1729.0
245102606041009,53,2701.7,2762.4,640.4,1816.5
245102606041010,57,2643.0,2821.5,581.7,1757.7
245102606041011,58,2588.4,2875.1,527.1,1703.2
245102606041012,31,2480.4,2959.2,419.1,1595.2
245102606041013,12,2500.1,3074.0,438.8,1614.9
245102606042000,20,2326.4,2985.0,464.1,971.3
245102606042001,90,2453.5,3112.1,591.1,1107.2
245102606042002,70,2412.9,3071.5,550.6,1120.0
245102606042003,53,2411.0,3069.7,548.7,1118.1
245102606042004,11,2410.5,3069.2,548.2,1117.7
245102606042021,50,2590.5,3249.2,728.2,1297.7
245102606042022,62,2544.4,3203.1,682.1,1251.6
245102606042023,42,2584.5,3243.2,777.4,1229.8
245102606042024,19,2499.3,3158.0,637.0,1153.1
245102606043000,8,3032.4,3691.1,1185.1,1677.7
245102606043005,70,2644.6,2820.6,583.3,1759.3
245102606043014,278,2827.2,2918.0,569.7,1941.9
245102606043015,95,2826.9,2790.2,700.0,1941.7
245102606051000,169,2550.7,3212.5,243.7,1150.4
245102606051001,129,2828.2,3489.9,625.9,1427.8
245102606051002,25,2864.8,3526.5,957.7,1501.7
245102606051003,49,2438.5,3100.2,539.4,1075.5
245102606051004,7,2530.4,3192.1,728.4,1167.3
245102606051007,49,2529.1,3190.9,727.2,1166.1
245102606051008,49,2786.4,3448.1,879.3,1423.3
245102606051009,3,2862.6,3524.3,660.4,1462.3
245102606051010,103,2675.8,3337.6,873.9,1312.8
245102606051011,42,2901.0,3562.7,993.9,1537.9
245102606051014,97,2780.8,3439.5,973.8,1423.9
245102606051015,50,2972.9,3631.6,1039.9,1616.0
245102606051019,140,2972.9,3631.5,1015.7,1616.0
245102606051020,46,3040.2,3698.8,942.0,1635.3
245102606051023,77,3106.2,3764.9,825.4,1608.2
245102606051024,71,3213.4,3872.1,839.3,1649.2
245102606051025,6,3413.2,4071.8,956.9,1425.5
245102606051029,54,3399.0,4057.7,942.7,1437.6
245102606051030,19,3461.0,4119.7,1004.7,1310.6
245102606051031,12,3610.3,4269.0,1154.0,1253.5
245102606052000,29,2912.7,3571.4,770.3,1558.0
245102606052001,38,2984.9,3643.5,739.2,1630.2
245102606052002,17,2967.6,3626.3,693.8,1612.9
245102606052003,51,3064.7,3723.4,593.0,1710.0
245102606052004,71,3059.8,3718.5,707.0,1705.1
245102606052005,56,3333.2,3735.7,386.7,1875.3
245102606052006,46,3155.6,3814.3,606.6,1678.4
245102606052007,21,3172.9,3831.6,623.9,1661.2
245102606052008,30,3308.8,3967.5,736.5,1525.3
245102606052009,256,3405.9,3780.9,431.9,1888.7
245102606052010,115,3200.9,3575.9,226.9,2008.5
245102606052011,16,3129.4,3503.1,154.1,2042.7
245102606052012,7,3130.3,3504.0,16.8,2113.1
245102606052013,44,2806.3,3182.3,307.5,1900.2
245102606052015,28,2853.1,3041.6,447.0,1967.8
245102606052016,52,2901.8,2993.4,493.8,2016.5
245102606052017,36,2917.6,2887.9,599.9,2032.4
245102606052018,46,3008.5,2980.7,508.4,2123.2
245102606052019,39,3050.4,3023.0,466.4,2165.2
245102606052020,51,2945.1,3132.2,356.4,2059.9
245102606052021,30,2945.0,3132.1,356.5,2059.7
245102606052022,22,2898.5,3178.2,309.0,2013.3
245102606052023,17,2850.7,3225.7,262.7,1965.5
245102606052024,61,2987.9,3361.6,125.6,2082.1
245102606052025,11,2988.3,3268.9,306.3,2103.1
245102606052026,6,3035.2,3221.5,353.9,2150.0
245102606052027,33,3356.8,3214.4,680.6,2471.5
245102606052029,11,3265.2,3639.0,295.4,2025.7
245102606052030,26,3279.6,3654.6,305.6,1968.8
245102606052031,19,3228.3,3603.3,254.3,2007.8
245102606052032,37,3076.1,3449.8,284.6,2173.2
245102606052033,10,3079.9,3359.5,398.0,2194.7
245102606052034,60,3079.8,3359.4,397.8,2194.6
245102606052035,68,3166.4,3445.2,484.4,2219.1
245102606052036,13,3128.5,3502.2,446.5,2160.4
245102606052037,19,3167.1,3540.8,374.0,2123.8
245102606052038,40,3506.6,3881.6,532.6,1742.8
245102606052039,19,3397.9,3912.7,563.7,1699.0
245102606052040,68,3453.4,4058.6,709.6,1688.0
245102606052041,8,3588.1,4054.9,705.9,1652.0
245102606052042,23,3407.1,3782.1,433.1,1842.2
245102606052043,12,3343.2,3718.2,369.2,1892.9
245102606052047,64,3369.2,3757.8,408.8,1826.7
245102606053000,64,2461.6,2496.0,400.3,1576.3
245102606053001,112,2731.6,2522.9,670.3,1846.4
245102606053002,169,2981.1,2462.9,1000.5,1899.7
245102606053003,33,2633.9,2584.1,572.6,1748.7
245102606053004,40,2589.5,2627.7,528.2,1704.2
245102606053005,73,2760.1,2688.9,698.7,1874.8
245102606053006,83,2801.8,2655.1,740.5,1916.5
245102606053007,76,2847.6,2609.7,786.3,1962.3
245102606053008,81,2883.8,2567.3,822.5,1998.5
245102606053009,71,3031.7,2561.4,929.1,1997.9
245102606053010,103,2999.9,2464.4,1158.1,1900.8
245102606053011,70,2991.6,2598.8,888.4,2035.3
245102606053012,68,2950.9,2639.3,850.4,2065.7
245102606053013,84,2913.8,2679.6,808.6,2028.5
245102606054000,6,4663.1,5321.7,2193.6,2216.7
245102606054006,32,4947.7,5606.3,2478.2,2266.6
245102606054007,17,4820.4,5479.0,2350.9,2139.3
245102606054008,33,4747.4,5406.1,2278.0,2066.3
245102606054009,8,4797.1,5455.7,2327.6,2116.0
245102606054013,39,5033.1,5691.8,2546.5,2352.0
245102606054014,42,5022.7,5681.3,2549.5,2341.6
245102606054015,38,5111.8,5770.5,2622.8,2430.7
245102606054018,21,5120.3,5779.0,2635.5,2439.2
245102606054019,19,5119.4,5778.1,2650.0,2434.6
245102606054020,77,5233.1,5891.8,2687.6,2548.3
245102606054022,119,5301.9,5960.5,2832.5,2617.0
245102606054025,48,5384.6,5957.7,2915.1,2699.2
245102606054026,22,5375.8,5973.6,2906.3,2690.9
245102606054027,54,5309.6,5968.2,2840.1,2624.7
245102606054028,33,5401.8,5917.0,2932.4,2716.4
245102606055002,12,3559.8,666.1,1444.5,391.7
245102606055003,49,3665.5,614.7,1393.3,497.4
245102606055007,2,3508.4,791.4,1508.4,340.2
245102606055009,57,3595.2,641.6,1473.1,510.4
245102606056028,12,3457.7,3825.0,483.7,1826.8
245102606056178,5,5229.6,5091.5,2553.4,4058.3
245102607001000,2,1092.4,1485.7,1069.1,1184.3
245102607001004,15,1559.5,1144.4,727.7,843.0
245102607001005,40,1559.2,1144.1,727.4,842.6
245102607001006,6,1721.7,848.8,439.7,556.7
245102607001012,61,1668.9,1116.0,1134.0,1284.3
245102607001013,17,1566.5,1117.5,1135.5,1285.9
245102607001014,38,1375.4,1213.9,1231.9,1382.2
245102607001015,13,1435.4,1157.1,1175.1,1325.4
245102607001017,73,1640.5,1074.7,1092.7,1243.1
245102607001018,82,1609.5,1043.3,1061.3,1211.7
245102607001019,54,1578.6,1012.4,1030.4,1180.7
245102607001020,48,1547.0,1043.8,1061.8,1212.1
245102607001021,62,1516.0,1073.9,1091.9,1242.2
245102607001022,68,1482.5,1106.7,1124.7,1275.1
245102607001023,103,1595.1,994.9,1012.9,1163.3
245102607001024,93,1658.0,932.5,950.5,1100.9
245102607001025,45,1702.6,950.2,968.2,1118.5
245102607001026,48,1753.9,1083.3,1101.3,1251.6
245102607001032,36,2153.6,1417.4,1435.4,1049.2
245102607001033,131,1902.5,1404.7,1422.7,1294.7
245102607001034,78,2194.1,1625.8,1540.0,1157.6
245102607001041,3,1702.6,811.9,828.4,978.8
245102607002000,45,1559.9,1070.1,1088.1,1238.4
245102607002001,91,1627.4,998.6,1016.6,1166.9
245102607002002,101,1693.3,933.1,951.1,1101.4
245102607002003,130,1756.4,873.4,898.5,1048.9
245102607002006,64,1784.2,840.1,865.2,1015.6
245102607002007,78,1907.3,952.2,977.3,1127.7
245102607002008,126,1875.4,985.6,1010.7,1161.1
245102607002009,103,1811.0,1045.5,1063.5,1213.9
245102607002010,135,1747.4,1107.3,1125.3,1275.6
245102607002011,113,1677.5,1179.8,1197.8,1348.2
245102607002012,106,1789.7,1291.4,1309.4,1407.4
245102607002013,52,1954.8,1125.4,1143.4,1243.4
245102608001000,1,1834.3,1058.1,647.0,756.1
245102608001001,2,1848.7,834.8,519.2,532.8
245102608001002,57,2037.2,665.3,492.6,399.7
245102608001003,196,2235.5,817.3,466.0,551.7
245102608001004,145,2199.4,776.1,427.3,510.5
245102608001005,32,2088.1,678.3,538.7,412.7
245102608001006,61,2006.8,695.7,462.1,430.1
245102608001007,120,1956.4,642.7,410.3,377.1
245102608001008,31,1884.9,694.5,378.9,393.0
245102608001009,29,1846.7,731.6,416.0,430.2
245102608001010,39,1778.8,799.5,465.0,498.1
245102608001011,106,1755.8,824.1,409.2,522.6
245102608001012,32,1929.1,649.3,333.7,347.8
245102608001013,65,1947.5,631.9,316.3,330.4
245102608001014,29,2025.1,553.0,237.4,251.5
245102608001015,40,1994.9,583.2,267.6,281.8
245102608001016,117,1937.1,641.6,306.4,340.2
245102608001017,26,1872.9,705.9,370.9,404.5
245102608001018,21,1841.3,737.9,402.1,436.5
245102608001019,38,2037.3,616.5,489.4,350.9
245102608001020,165,2151.7,676.8,377.8,411.2
245102608001021,12,1906.3,673.7,256.9,372.3
245102608001022,45,1890.5,680.0,270.9,421.3
245102608001023,3,2034.9,543.8,228.2,242.4
245102608002000,67,2031.9,566.2,367.1,284.7
245102608002001,45,2123.8,546.4,420.1,280.8
245102608002002,131,2235.6,636.6,292.8,371.0
245102608002003,103,2345.3,587.2,355.0,321.6
245102608002004,58,2265.2,538.9,343.2,273.3
245102608002005,8,2177.3,419.2,292.8,153.6
245102608002006,97,2123.1,470.0,238.2,155.8
245102608002007,87,2063.4,530.0,298.2,215.8
245102608002008,169,2406.4,465.4,339.3,217.1
245102608002009,22,2266.4,328.9,202.6,63.3
245102608002010,121,2215.5,375.4,148.9,61.2
245102608002011,26,2319.3,275.5,160.3,143.7
245102608002012,104,2199.5,379.3,73.8,224.2
245102608002013,34,2143.4,435.4,70.4,220.8
245102608002014,23,2101.6,477.2,171.5,321.8
245102608002015,28,2505.8,367.0,351.3,229.2
245102608002016,74,2423.1,284.8,268.6,146.5
245102608002017,38,2365.0,225.9,210.4,88.3
245102609001000,13,2211.4,368.6,281.3,431.6
245102609001002,25,2369.3,208.8,210.3,199.0
245102609001003,4,2445.2,196.7,290.1,168.5
245102609001004,31,2614.8,250.0,459.7,338.1
245102609001005,30,2222.1,406.7,435.9,586.3
245102609001006,10,2425.4,351.8,559.6,623.7
245102609001007,13,2462.1,283.2,303.1,350.0
245102609001008,3,2426.7,152.3,267.7,259.0
245102609001009,3,2497.9,79.6,404.0,299.1
245102609001011,20,2470.1,62.9,376.7,377.1
245102609001012,68,2630.1,218.4,538.0,532.6
245102609001013,98,2503.9,253.3,478.4,525.2
245102609001014,89,2411.8,344.9,546.0,616.9
245102609001015,50,2332.0,424.7,547.4,696.6
245102609001016,47,2665.3,246.9,569.3,447.7
245102609001017,7,2725.4,211.1,630.2,507.3
245102609001018,44,2643.1,176.5,549.8,490.7
245102609001019,94,2754.3,287.7,661.0,601.9
245102609001020,62,2837.2,338.6,744.0,634.8
245102609001021,51,2921.2,422.6,785.0,718.8
245102609001022,49,2941.4,442.7,807.6,739.0
245102609001023,45,3003.8,506.0,910.5,770.7
245102609001024,102,2867.1,400.6,773.9,655.8
245102609002000,3,2444.2,535.5,659.7,807.4
245102609002001,53,2484.2,493.6,619.2,765.6
245102609002002,31,2505.1,433.5,640.0,705.4
245102609002003,73,2599.1,351.4,576.6,623.4
245102609002004,64,2679.3,271.0,588.0,585.2
245102609002005,31,2746.8,345.1,656.3,659.3
245102609002006,33,2663.1,428.7,653.8,700.7
245102609002007,26,2580.8,510.2,715.7,782.2
245102609002008,45,2536.1,451.2,671.0,723.1
245102609002009,104,2810.7,395.0,720.2,648.3
245102609002010,29,2662.0,429.7,654.8,701.7
245102609002011,78,2630.4,546.2,765.3,818.2
245102609002012,35,2598.5,607.4,733.4,860.6
245102609002015,56,2743.4,689.6,878.4,760.2
245102609002016,31,2696.1,625.2,831.0,763.3
245102609002017,88,2743.6,510.5,735.6,715.4
245102609002018,41,2822.8,609.9,837.5,682.4
245102609002019,47,2891.7,493.6,801.2,566.2
245102609003000,15,2954.4,715.4,943.0,513.8
245102609003001,38,2980.1,513.6,886.9,543.0
245102609003002,62,3059.0,563.8,965.7,623.3
245102609003003,61,3119.6,610.0,985.5,726.6
245102609003004,49,3164.0,562.7,1034.1,679.3
245102609003005,85,3252.2,491.4,1123.2,591.1
245102609003006,46,3173.6,572.5,1080.3,509.9
245102609003007,84,3402.4,655.5,1307.4,441.6
245102609003008,85,3368.4,490.2,1237.8,523.0
245102609003009,58,3493.8,583.0,1360.7,399.1
245102609003010,243,3441.6,612.3,1344.9,368.8
245102610001000,105,1942.0,927.9,1175.0,484.8
245102610001001,108,1875.1,874.2,1113.0,431.1
245102610001002,124,1810.2,812.3,1048.0,428.8
245102610001003,25,1744.6,746.7,982.4,468.1
245102610001004,53,1733.0,628.6,864.3,350.0
245102610001005,102,1801.5,699.0,935.9,301.1
245102610001006,96,1866.5,752.9,999.8,309.8
245102610001007,63,1898.1,780.4,1031.9,337.3
245102610001008,52,1932.7,810.4,1058.9,367.3
245102610002000,67,2028.1,687.0,939.6,243.8
245102610002001,43,1994.7,656.1,935.8,213.0
245102610002002,111,1967.0,625.2,904.8,182.1
245102610002003,101,1891.8,600.6,880.2,184.4
245102610002004,22,1846.7,562.6,842.2,218.0
245102610002005,10,1914.0,457.4,737.1,214.3
245102610002006,6,1927.6,538.8,818.4,125.7
245102610002011,156,2151.5,523.8,673.4,283.6
245102610002012,177,2317.3,707.4,596.3,337.1
245102610003000,140,2384.5,773.1,530.3,404.3
245102610003001,112,2275.8,648.2,548.0,408.9
245102610003002,110,2217.8,590.1,603.9,353.6
245102610003003,287,2406.8,778.0,393.2,584.0
245102610003004,146,2335.8,890.3,323.6,643.7
245102610004000,197,2333.4,782.8,197.1,517.2
245102610004001,111,2407.8,858.4,189.5,592.8
245102610004002,116,2472.2,882.2,184.9,655.1
245102610004003,161,2623.5,770.1,212.1,522.6
245102610004004,100,2560.5,705.2,32.0,457.6
245102610004005,103,2525.2,671.5,66.1,424.0
245102610004008,70,2668.4,525.9,213.1,391.8
245102610004009,89,2703.0,564.0,178.9,426.4
245102610004010,90,2731.3,623.3,240.1,487.6
245102611001000,41,2736.9,371.8,362.8,460.3
245102611001001,60,2811.9,445.8,296.3,535.2
245102611001002,54,2781.6,512.9,356.0,602.3
245102611001003,71,2832.9,508.3,462.5,708.3
245102611001004,67,2864.4,446.1,466.2,646.2
245102611001005,22,2849.5,431.2,456.1,631.3
245102611001006,50,2813.2,366.1,502.5,594.6
245102611001007,41,2878.7,364.4,560.0,660.8
245102611001008,57,2977.3,463.0,580.3,758.6
245102611001009,57,2941.7,530.0,580.9,824.6
245102611001010,66,3104.4,595.3,733.1,976.8
245102611001011,93,3075.3,575.3,691.1,872.0
245102611001012,42,2999.2,499.2,703.7,795.7
245102611001013,43,2923.8,409.5,612.0,705.9
245102611001014,52,3027.3,527.3,775.0,823.8
245102611002000,22,3084.6,586.9,813.4,884.6
245102611002001,83,3185.5,543.6,804.5,972.6
